*錒 *锕
*剹 *戮

*賂 *赂

*輅 *辂

*錄 *录

*録 *录

*濾 *滤

*轆 *辘

*騄 *𫘧

*籙 *箓

*鷺 *鹭

*閭 *闾

*膢 *𦝼

*櫚 *榈

*驢 *驴

*呂 *吕

*侶 *侣

*屢 *屡

*鋁 *铝

*褸 *褛

*縷 *缕

*穭 *稆

*綠 *绿

*緑 *绿

*慮 *虑

*孌 *娈

*孿 *孪

*巒 *峦

*攣 *挛

*欒 *栾

*臠 *脔

*灤 *滦

*鑾 *銮

*鸞 *鸾

*亂 *乱

*畧 *略

*鋝 *锊

*掄 *抡

*侖 *仑

*倫 *伦

*圇 *囵

*崙 *仑

*淪 *沦

*綸 *纶

*輪 *轮

*錀 *

*埨 *

*論 *论

*囉 *啰

*腡 *脶

*羅 *罗

*鏍 *镙

*儸 *罗

*騾 *骡

*玀 *猡

*蘿 *萝

*邏 *逻

*欏 *椤

*籮 *箩

*鑼 *锣

*驘 *骡

*躶 *裸

*臝 *裸

*絡 *络

*犖 *荦

*駱 *骆

*濼 *泺

*嘸 *呒

*媽 *妈

*嬤 *嬷

*蔴 *麻

*蟇 *蟆

*馬 *马

*獁 *犸

*瑪 *玛

*碼 *码

*螞 *蚂

*嘜 *唛

*榪 *杩

*禡 *祃

*罵 *骂

*駡 *骂

*嗎 *吗

*買 *买

*蕒 *荬

*脈 *脉

*麥 *麦

*衇 *脉

*勱 *劢

*賣 *卖

*邁 *迈

*顢 *颟

*瞞 *瞒

*饅 *馒

*鰻 *鳗

*蠻 *蛮

*滿 *满

*蟎 *螨

*蔄 *

*澫 *

*縵 *缦

*謾 *谩

*鏝 *镘

*貓 *猫

*錨 *锚

*夘 *帽

*戼 *帽

*鉚 *铆

*冐 *冒

*貿 *贸

*鄮 *

*庅 *么

*沒 *没

*楳 *梅

*槑 *梅

*鎇 *镅

*鶥 *鹛

*黴 *霉

*鎂 *镁

*門 *门

*捫 *扪

*璊 *𫞩

*鍆 *钔

*悶 *闷

*燜 *焖

*懣 *懑

*們 *们

*夢 *梦

*鄳 *𫑡

*懞 *蒙

*濛 *蒙

*矇 *蒙

*鸏 *鹲

*錳 *锰

*瞇 *眯

*謎 *谜

*彌 *弥

*禰 *祢

*獼 *猕

*羋 *芈

*瀰 *弥

*祕 *秘

*覓 *觅

*覔 *觅

*冪 *幂

*謐 *谧

*綿 *绵

*緜 *绵

*俛 *俯

*緬 *缅

*鮸 *𩾃

*靣 *面

*麪 *面

*麵 *面

*鶓 *鹋

*緲 *缈

*玅 *妙

*廟 *庙

*哶 *咩

*滅 *灭

*衊 *蔑

*瑉 *珉

*緍 *缗

*緡 *缗

*冺 *泯

*湣 *愍

*閔 *闵

*黽 *黾

*閩 *闽

*憫 *悯

*鰵 *鳘

*銘 *铭

*鳴 *鸣

*繆 *缪

*謬 *谬

*麼 *么

*麽 *么

*糢 *模

*謨 *谟

*饃 *馍

*饝 *馍

*歿 *殁

*鏌 *镆

*驀 *蓦

*纆 *

*謀 *谋

*畝 *亩

*鉧 *

*幙 *幕

*鉬 *钼

*拏 *拿

*挐 *拿

*鎿 *镎

*納 *纳

*鈉 *钠

*妳 *你

*廼 *乃

*迺 *乃

*嬭 *奶

*枏 *楠

*柟 *楠

*難 *难

*饢 *馕

*撓 *挠

*蟯 *蛲

*鐃 *铙

*堖 *垴

*惱 *恼

*腦 *脑

*閙 *闹

*鬧 *闹

*訥 *讷

*餒 *馁

*內 *内

*鈮 *铌

*蜺 *霓

*輗 *𫐐

*鯢 *鲵

*齯 *𫠜

*擬 *拟

*暱 *昵

*膩 *腻

*鮎 *鲇

*鯰 *鲶

*撚 *捻

*輦 *辇

*攆 *撵

*孃 *娘

*釀 *酿

*鳥 *鸟

*嫋 *袅

*裊 *袅

*蔦 *茑

*嬝 *袅

*揑 *捏

*隉 *陧

*喦 *岩

*嚙 *啮

*聶 *聂

*鎳 *镍

*闑 *𫔶

*孼 *孽

*囁 *嗫

*齧 *啮

*躡 *蹑

*鑷 *镊

*顳 *颞

*寜 *宁

*寧 *宁

*嚀 *咛

*嬣 *𪥰

*擰 *拧

*獰 *狞

*薴 *苧

*檸 *柠

*聹 *聍

*濘 *泞

*紐 *纽

*鈕 *钮

*農 *农

*儂 *侬

*辳 *农

*噥 *哝

*濃 *浓

*膿 *脓

*穠 *秾

*醲 *

*駑 *驽

*釹 *钕

*瘧 *疟

*煖 *暖

*煗 *暖

*儺 *傩

*諾 *诺

*鍩 *锘

*塸 *

*歐 *欧

*毆 *殴

*熰 *

*甌 *瓯

*謳 *讴

*鷗 *鸥

*嘔 *呕

*慪 *怄

*漚 *沤

*槃 *盘

*盤 *盘

*蹣 *蹒

*龐 *庞

*鰟 *鳑

*麅 *狍

*皰 *疱

*砲 *炮

*礮 *炮

*肧 *胚

*賠 *赔

*錇 *锫

*浿 *

*珮 *佩

*轡 *辔

*噴 *喷

*濆 *𣸣

*錋 *

*鵬 *鹏

*掽 *碰

*踫 *碰

*紕 *纰

*鈹 *铍

*駓 *

*闢 *辟

*毘 *毗

*鮍 *鲏

*羆 *罴

*駢 *骈

*諞 *谝

*騗 *骗

*騙 *骗

*縹 *缥

*飃 *飘

*飄 *飘

*貧 *贫

*頻 *频

*嬪 *嫔

*顰 *颦

*缾 *瓶

*評 *评

*凴 *凭

*憑 *凭

*鮃 *鲆

*蘋 *苹

*蘋 *

*釙 *钋

*潑 *泼

*醱 *酦

*鉕 *钷

*廹 *迫

*頗 *颇

*撲 *扑

*鋪 *铺

*僕 *仆

*鏷 *镤

*樸 *朴

*譜 *谱

*鐠 *镨

*舖 *铺

*悽 *凄

*淒 *凄

*棲 *栖

*榿 *桤

*慼 *戚

*鏚 *戚

*旂 *旗

*軝 *

*棊 *棋

*碁 *棋

*頎 *颀

*齊 *齐

*錡 *锜

*臍 *脐

*騎 *骑

*騏 *骐

*蘄 *蕲

*鯕 *鲯

*蠐 *蛴

*鰭 *鳍

*豈 *岂

*啓 *启

*啟 *启

*綺 *绮

*氣 *气

*訖 *讫

*棄 *弃

*憇 *憩

*磧 *碛

*薺 *荠

*牽 *牵

*釺 *钎

*僉 *佥

*鉛 *铅

*慳 *悭

*諐 *愆

*遷 *迁

*謙 *谦

*簽 *签

*鵮 *鹐

*騫 *骞

*籤 *签

*韆 *千

*乹 *乾

*乾 *干

*鈐 *钤

*鉆 *钻

*鉗 *钳

*蕁 *荨

*錢 *钱

*淺 *浅

*膁 *肷

*潛 *潜

*繾 *缱

*譴 *谴

*俔 *伣

*塹 *堑

*綪 *

*槧 *椠

*縴 *纤

*羗 *羌

*嗆 *呛

*戧 *戗

*槍 *枪

*瑲 *玱

*錆 *锖

*蹌 *跄

*鏘 *锵

*鏹 *镪

*強 *强

*墻 *墙

*嬙 *嫱

*薔 *蔷

*檣 *樯

*牆 *墙

*艢 *樯

*搶 *抢

*羥 *羟

*繈 *襁

*繦 *襁

*熗 *炝

*墝 *硗

*磽 *硗

*鍫 *锹

*鍬 *锹

*繰 *缲

*蹺 *跷

*喬 *乔

*僑 *侨

*蕎 *荞

*橋 *桥

*癄 *憔

*礄 *硚

*譙 *谯

*鞽 *鞒

*顦 *憔

*陗 *峭

*殼 *壳

*誚 *诮

*竅 *窍

*翹 *翘

*愜 *惬

*篋 *箧

*鍥 *锲

*竊 *窃

*嶔 *嵚

*親 *亲

*駸 *骎

*琹 *琴

*懃 *勤

*寢 *寝

*鋟 *锓

*唚 *吣

*欽 *钦

*搇 *揿

*撳 *揿

*氫 *氢

*傾 *倾

*廎 *庼

*輕 *轻

*鯖 *鲭

*頃 *顷

*請 *请

*檾 *苘

*慶 *庆

*煢 *茕

*窮 *穷

*瓊 *琼

*藭 *䓖

*坵 *丘

*秌 *秋

*鞦 *秋

*鰌 *鳅

*鰍 *鳅

*虯 *虬

*毬 *球

*巰 *巯

*賕 *赇

*銶 *𨱇

*區 *区

*粬 *曲

*詘 *诎

*嶇 *岖

*敺 *驱

*趨 *趋

*麯 *曲

*軀 *躯

*麴 *麹

*驅 *驱

*鴝 *鸲

*齲 *龋

*闃 *阒

*覰 *觑

*覷 *觑

*覻 *觑

*棬 *桊

*詮 *诠

*輇 *辁

*銓 *铨

*踡 *蜷

*鰁 *鳈

*權 *权

*顴 *颧

*綣 *绻

*勸 *劝

*卻 *却

*搉 *榷

*愨 *悫

*慤 *悫

*確 *确

*闋 *阕

*礐 *

*闕 *阙

*鵲 *鹊

*帬 *裙

*羣 *群

*裠 *裙

*冄 *冉

*纕 *

*讓 *让

*蕘 *荛

*橈 *桡

*饒 *饶

*嬈 *娆

*擾 *扰

*繞 *绕

*熱 *热

*姙 *妊

*紉 *纫

*紝 *纴

*訒 *讱

*軔 *轫

*靭 *韧

*韌 *韧

*飪 *饪

*認 *认

*馹 *驲

*毧 *绒

*絨 *绒

*羢 *绒

*榮 *荣

*螎 *融

*嶸 *嵘

*爃 *𫞡

*鎔 *镕

*蠑 *蝾

*宂 *冗

*輮 *𫐓

*銣 *铷

*繻 *𦈡

*顬 *颥

*縟 *缛

*軟 *软

*嫰 *嫩

*輭 *软

*蕋 *蕊

*橤 *蕊

*蘂 *蕊

*銳 *锐

*叡 *睿

*閏 *闰

*潤 *润

*篛 *箬

*灑 *洒

*颯 *飒

*薩 *萨

*顋 *腮

*鰓 *鳃

*賽 *赛

*毿 *毵

*傘 *伞

*糝 *糁

*繖 *伞

*饊 *馓

*顙 *颡

*喪 *丧

*繅 *缫

*騷 *骚

*鰠 *鳋

*掃 *扫

*嗇 *啬

*銫 *铯

*澁 *涩

*澀 *涩

*穡 *穑

*篸 *𥮾

*挱 *挲

*殺 *杀

*紗 *纱

*鎩 *铩

*鯊 *鲨

*篩 *筛

*曬 *晒

*刪 *删

*姍 *姗

*釤 *钐

*羶 *膻

*陝 *陕

*閃 *闪

*訕 *讪

*墠 *

*繕 *缮

*贍 *赡

*饍 *膳

*騸 *骟

*鱓 *鳝

*鱔 *鳝

*傷 *伤

*殤 *殇

*觴 *觞

*賞 *赏

*緔 *绱

*燒 *烧

*紹 *绍

*輋 *𪨶

*賒 *赊

*虵 *蛇

*捨 *舍

*厙 *厍

*設 *设

*慴 *慑

*懾 *慑

*攝 *摄

*灄 *滠

*紳 *绅

*葠 *参

*蓡 *参

*詵 *诜

*鰺 *鲹

*鉮 *

*審 *审

*諗 *谂

*嬸 *婶

*瀋 *沈

*瀋 *渖

*讅 *审

*腎 *肾

*滲 *渗

*瘮 *瘆

*昇 *升

*陞 *升

*聲 *声

*澠 *渑

*繩 *绳

*勝 *胜

*聖 *圣

*賸 *剩

*賸 *

*屍 *尸

*師 *师

*溮 *浉

*溼 *湿

*獅 *狮

*詩 *诗

*鳲 *鸤

*蝨 *虱

*鳾 *䴓

*濕 *湿

*鯴 *鲺

*鰤 *𫚕

*釃 *酾

*時 *时

*塒 *埘

*蒔 *莳

*實 *实

*蝕 *蚀

*識 *识

*鰣 *鲥

*駛 *驶

*柹 *柿

*昰 *是

*眎 *视

*眡 *视

*視 *视

*貰 *贳

*勢 *势

*試 *试

*軾 *轼

*鈰 *铈

*飾 *饰

*適 *适

*諟 *

*諡 *谥

*謚 *谥

*釋 *释

*壽 *寿

*綬 *绶

*夀 *寿

*獸 *兽

*倐 *倏

*書 *书

*紓 *纾

*疎 *疏

*踈 *疏

*樞 *枢

*輸 *输

*儵 *倏

*攄 *摅

*贖 *赎

*藷 *薯

*庻 *庶

*術 *术

*竪 *竖

*鉥 *

*潄 *漱

*數 *数

*豎 *竖

*樹 *树

*帥 *帅

*閂 *闩

*雙 *双

*驦 *骦

*鸘 *鹴

*誰 *谁

*稅 *税

*順 *顺

*瞤 *𥆧

*說 *说

*説 *说

*碩 *硕

*爍 *烁

*鑠 *铄

*絲 *丝

*噝 *咝

*廝 *厮

*緦 *缌

*螄 *蛳

*鍶 *锶

*颸 *飔

*鷥 *鸶

*佀 *似

*竢 *俟

*飼 *饲

*禩 *祀

*駟 *驷

*鬆 *松

*慫 *怂

*聳 *耸

*訟 *讼

*頌 *颂

*誦 *诵

*蒐 *搜

*鎪 *锼

*餿 *馊

*颼 *飕

*擻 *擞

*藪 *薮

*甦 *苏

*穌 *稣

*蘇 *苏

*囌 *苏

*泝 *溯

*訴 *诉

*肅 *肃

*遡 *溯

*餗 *𫗧

*謖 *谡

*驌 *骕

*鷫 *鹔

*痠 *酸

*雖 *虽

*綏 *绥

*隨 *随

*嵗 *岁

*歲 *岁

*誶 *谇

*鐩 *

*孫 *孙

*猻 *狲

*蓀 *荪

*飱 *飧

*筍 *笋

*損 *损

*簑 *蓑

*縮 *缩

*嗩 *唢

*瑣 *琐

*鎖 *锁

*牠 *它

*鉈 *铊

*墖 *塔

*獺 *獭

*鰨 *鳎

*搨 *拓

*遝 *沓

*撻 *挞

*闒 *阘

*闥 *闼

*駘 *骀

*臺 *台

*颱 *台

*鮐 *鲐

*擡 *抬

*檯 *台

*鈦 *钛

*態 *态

*貪 *贪

*嘽 *啴

*攤 *摊

*灘 *滩

*癱 *瘫

*墰 *坛

*談 *谈

*壇 *坛

*曇 *昙

*錟 *锬

*罈 *坛

*壜 *坛

*譚 *谭

*罎 *坛

*鉭 *钽

*襢 *袒

*嘆 *叹

*撢 *掸

*歎 *叹

*賧 *赕

*湯 *汤

*蹚 *趟

*鏜 *镗

*鐋 *铴

*餳 *饧

*餹 *糖

*鎲 *镋

*儻 *傥

*燙 *烫

*弢 *韬

*絛 *绦

*搯 *掏

*縚 *绦

*縧 *绦

*濤 *涛

*韜 *韬

*綯 *绹

*鞀 *鼗

*鞉 *鼗

*檮 *梼

*騊 *𫘦

*討 *讨

*鋱 *铽

*謄 *誊

*騰 *腾

*籐 *藤

*鰧 *䲢

*銻 *锑

*嗁 *啼

*綈 *绨

*緹 *缇

*蹏 *蹄

*題 *题

*鵜 *鹈

*騠 *𫘨

*躰 *体

*體 *体

*屜 *屉

*薙 *剃

*鬀 *剃

*闐 *阗

*靦 *腼

*條 *条

*齠 *龆

*鰷 *鲦

*覜 *眺

*頫 *俯

*頫 *𫖯

*糶 *粜

*貼 *贴

*鉄 *铁

*銕 *铁

*鐵 *铁

*厛 *厅

*烴 *烃

*綎 *

*聼 *听

*聽 *听

*廳 *厅

*鋌 *铤

*頲 *颋

*衕 *同

*銅 *铜

*鮦 *鲖

*統 *统

*筩 *筒

*慟 *恸

*偸 *偷

*媮 *偷

*頭 *头

*禿 *秃

*凃 *涂

*塗 *涂

*圖 *图

*駼 *

*釷 *钍

*兎 *兔

*團 *团

*塼 *砖

*摶 *抟

*漙 *

*糰 *团

*隤 *

*頹 *颓

*頽 *颓

*穨 *颓

*骽 *腿

*蛻 *蜕

*飩 *饨

*魨 *鲀

*臋 *臀

*扡 *扦

*拕 *拖

*託 *托

*脫 *脱

*馱 *驮

*駝 *驼

*鮀 *

*鴕 *鸵

*鼉 *鼍

*橢 *椭

*蘀 *萚

*籜 *箨

*媧 *娲

*窪 *洼

*鼃 *蛙

*膃 *腽

*襪 *袜

*韤 *袜

*彎 *弯

*壪 *塆

*灣 *湾

*紈 *纨

*頑 *顽

*盌 *碗

*椀 *碗

*綰 *绾

*輓 *挽

*萬 *万

*翫 *玩

*亾 *亡

*徃 *往

*網 *网

*輞 *辋

*朢 *望

*媁 *

*鰃 *鳂

*為 *为

*韋 *韦

*圍 *围

*幃 *帏

*湋 *𣲗

*溈 *沩

*爲 *为

*違 *违

*維 *维

*潙 *沩

*潿 *涠

*濰 *潍

*鍏 *

*闈 *闱

*鮠 *

*偉 *伟

*偽 *伪

*葦 *苇

*蒍 *𫇭

*暐 *

*煒 *炜

*瑋 *玮

*僞 *伪

*緯 *纬

*諉 *诿

*頠 *

*鮪 *鲔

*韙 *韪

*颹 *

*蝟 *猬

*衛 *卫

*衞 *卫

*謂 *谓

*餧 *喂

*餵 *喂

*鏏 *

*溫 *温

*轀 *辒

*鰮 *鳁

*紋 *纹

*聞 *闻

*馼 *𫘜

*螡 *蚊

*閿 *阌

*蟁 *蚊

*脗 *吻

*穩 *稳

*問 *问

*鎓 *

*鶲 *鹟

*甕 *瓮

*罋 *瓮

*渦 *涡

*萵 *莴

*窩 *窝

*撾 *挝

*蝸 *蜗

*臥 *卧

*臒 *癯

*齷 *龌

*汙 *污

*汚 *污

*烏 *乌

*鄔 *邬

*嗚 *呜

*誣 *诬

*鎢 *钨

*吳 *吴

*無 *无

*蕪 *芜

*鵐 *鹀

*啎 *忤

*娬 *妩

*塢 *坞

*嫵 *妩

*廡 *庑

*憮 *怃

*潕 *𣲘

*鵡 *鹉

*務 *务

*隖 *坞

*誤 *误

*霧 *雾

*騖 *骛

*鶩 *鹜

*晳 *晰

*厀 *膝

*誒 *诶

*餏 *饻

*錫 *锡

*谿 *溪

*譆 *嘻

*犧 *牺

*習 *习

*蓆 *席

*覡 *觋

*騱 *𫘬

*襲 *袭

*鰼 *鳛

*銑 *铣

*璽 *玺

*鱚 *

*係 *系

*郤 *郄

*細 *细

*綌 *绤

*戯 *戏

*潟 *舄

*戲 *戏

*餼 *饩

*鬩 *阋

*煆 *煅

*蝦 *虾

*俠 *侠

*峽 *峡

*狹 *狭

*硤 *硖

*轄 *辖

*鎋 *辖

*廈 *厦

*嚇 *吓

*杴 *锨

*秈 *籼

*僊 *仙

*銛 *铦

*嬐 *

*薟 *莶

*鍁 *锨

*鮮 *鲜

*躚 *跹

*纖 *纤

*絃 *弦

*啣 *衔

*閑 *闲

*銜 *衔

*嫺 *娴

*嫻 *娴

*撏 *挦

*賢 *贤

*諴 *𫍯

*癇 *痫

*鹹 *咸

*鷳 *鹇

*鷴 *鹇

*鷼 *鹇

*蜆 *蚬

*險 *险

*嶮 *崄

*獫 *猃

*獮 *狝

*蘚 *藓

*顯 *显

*峴 *岘

*晛 *

*莧 *苋

*現 *现

*睍 *𪾢

*羨 *羡

*綫 *线

*線 *线

*線 *缐

*憲 *宪

*縣 *县

*餡 *馅

*獻 *献

*鄉 *乡

*廂 *厢

*鄕 *乡

*薌 *芗

*緗 *缃

*鑲 *镶

*驤 *骧

*詳 *详

*亯 *享

*餉 *饷

*嚮 *向

*鮝 *鲞

*鯗 *鲞

*響 *响

*饗 *飨

*項 *项

*曏 *向

*梟 *枭

*綃 *绡

*嘵 *哓

*銷 *销

*蕭 *萧

*鴞 *鸮

*瀟 *潇

*簫 *箫

*嚻 *嚣

*囂 *嚣

*蠨 *蟏

*驍 *骁

*曉 *晓

*篠 *筱

*謏 *𫍲

*効 *效

*傚 *效

*嘯 *啸

*歗 *啸

*斅 *敩

*蠍 *蝎

*協 *协

*挾 *挟

*脅 *胁

*脇 *胁

*衺 *邪

*擕 *携

*諧 *谐

*擷 *撷

*鞵 *鞋

*攜 *携

*纈 *缬

*寫 *写

*洩 *泄

*屓 *屃

*紲 *绁

*絏 *绁

*緤 *绁

*褻 *亵

*謝 *谢

*瀉 *泻

*蠏 *蟹

*齘 *

*訢 *欣

*訢 *䜣

*廞 *

*鋅 *锌

*鐔 *镡

*釁 *衅

*興 *兴

*騂 *骍

*陘 *陉

*娙 *

*鈃 *钘

*鉶 *铏

*倖 *幸

*兇 *凶

*洶 *汹

*胷 *胸

*訩 *讻

*詗 *诇

*脩 *修

*鵂 *鸺

*饈 *馐

*綉 *绣

*裦 *褒

*銹 *锈

*繡 *绣

*鏽 *锈

*訏 *吁

*訏 *

*虛 *虚

*須 *须

*頊 *顼

*噓 *嘘

*嬃 *媭

*諝 *谞

*鬚 *须

*許 *许

*詡 *诩

*卹 *恤

*勗 *勖

*敍 *叙

*敘 *叙

*壻 *婿

*賉 *恤

*漵 *溆

*緒 *绪

*續 *续

*軒 *轩

*萲 *萱

*蕿 *萱

*諠 *喧

*諼 *谖

*藼 *萱

*蘐 *萱

*譞 *𫍽

*璿 *璇

*懸 *悬

*選 *选

*癬 *癣

*絢 *绚

*楥 *楦

*鉉 *铉

*鏇 *旋

*鞾 *靴

*學 *学

*嶨 *峃

*澩 *泶

*鱈 *鳕

*謔 *谑

*勛 *勋

*塤 *埙

*勳 *勋

*壎 *埙

*燻 *熏

*纁 *𫄸

*廵 *巡

*紃 *

*尋 *寻

*詢 *询

*馴 *驯

*鄩 *

*潯 *浔

*燖 *

*璕 *

*鱘 *鲟

*狥 *徇

*訊 *讯

*訓 *训

*遜 *逊

*椏 *桠

*鴉 *鸦

*鴨 *鸭

*壓 *压

*鵶 *鸦

*枒 *丫

*啞 *哑

*瘂 *痖

*亞 *亚

*埡 *垭

*婭 *娅

*訝 *讶

*氬 *氩

*煙 *烟

*醃 *腌

*閹 *阉

*懕 *恹

*臙 *胭

*訁 *讠

*閆 *闫

*閆 *阎

*綖 *𫄧

*塩 *盐

*閻 *阎

*顏 *颜

*顔 *颜

*嚴 *严

*簷 *檐

*巖 *岩

*巗 *岩

*鹽 *盐

*兗 *兖

*縯 *演

*縯 *

*厴 *厣

*鶠 *

*龑 *䶮

*儼 *俨

*鼴 *鼹

*巘 *𪩘

*魘 *魇

*黶 *黡

*彥 *彦

*覎 *觃

*硯 *砚

*厭 *厌

*鴈 *雁

*燄 *焰

*諺 *谚

*騐 *验

*嚥 *咽

*艶 *艳

*贋 *赝

*贗 *赝

*讌 *燕

*醼 *燕

*饜 *餍

*驗 *验

*鷰 *燕

*艷 *艳

*釅 *酽

*灧 *滟

*讞 *谳

*豓 *艳

*豔 *艳

*灩 *滟

*鍈 *锳

*鴦 *鸯

*陽 *阳

*揚 *扬

*敭 *扬

*暘 *旸

*楊 *杨

*煬 *炀

*瘍 *疡

*鍚 *钖

*颺 *扬

*颺 *飏

*養 *养

*癢 *痒

*樣 *样

*堯 *尧

*軺 *轺

*搖 *摇

*遙 *遥

*瑤 *瑶

*銚 *铫

*嶢 *峣

*窯 *窑

*窰 *窑

*餚 *肴

*謠 *谣

*鰩 *鳐

*殀 *夭

*葯 *药

*燿 *耀

*藥 *药

*鷂 *鹞

*鑰 *钥

*爺 *爷

*鋣 *铘

*埜 *野

*壄 *野

*亱 *夜

*頁 *页

*葉 *叶

*業 *业

*曄 *晔

*燁 *烨

*鄴 *邺

*謁 *谒

*爗 *烨

*饁 *馌

*靨 *靥

*吚 *咿

*禕 *祎

*銥 *铱

*毉 *医

*醫 *医

*迻 *移

*詒 *诒

*貽 *贻

*飴 *饴

*儀 *仪

*遺 *遗

*彜 *彝

*頤 *颐

*彞 *彝

*迆 *迤

*釔 *钇

*螘 *蚁

*艤 *舣

*蟻 *蚁

*顗 *𫖮

*齮 *

*妷 *侄

*異 *异

*釴 *

*軼 *轶

*兿 *艺

*義 *义

*詣 *诣

*勩 *勚

*億 *亿

*瘞 *瘗

*誼 *谊

*嶧 *峄

*憶 *忆

*懌 *怿

*瞖 *翳

*縊 *缢

*藝 *艺

*鎰 *镒

*繶 *𫄷

*繹 *绎

*譯 *译

*議 *议

*囈 *呓

*鐿 *镱

*鷁 *鹢

*鷊 *鹝

*驛 *驿

*虉 *

*讛 *呓

*囙 *因

*陰 *阴

*陻 *堙

*隂 *阴

*絪 *

*蔭 *荫

*慇 *殷

*瘖 *喑

*銦 *铟

*諲 *

*駰 *骃

*闉 *

*唫 *吟

*婬 *淫

*滛 *淫

*誾 *訚

*銀 *银

*齗 *龂

*齦 *龈

*釿 *

*飲 *饮

*隱 *隐

*癮 *瘾

*廕 *荫

*憖 *慭

*鮣 *䲟

*滎 *荥

*罃 *䓨

*嬰 *婴

*應 *应

*甖 *罂

*鎣 *蓥

*嚶 *嘤

*攖 *撄

*罌 *罂

*櫻 *樱

*瓔 *璎

*鶯 *莺

*纓 *缨

*鷹 *鹰

*鸎 *莺

*鸚 *鹦

*塋 *茔

*熒 *荧

*瑩 *莹

*營 *营

*縈 *萦

*螢 *萤

*濚 *溁

*瀠 *潆

*蠅 *蝇

*贏 *赢

*潁 *颍

*穎 *颖

*癭 *瘿

*暎 *映

*瀅 *滢

*喲 *哟

*傭 *佣

*鄘 *墉

*擁 *拥

*雝 *雍

*鏞 *镛

*鱅 *鳙

*癰 *痈

*顒 *颙

*惥 *恿

*湧 *涌

*詠 *咏

*慂 *恿

*踴 *踊

*鯒 *鲬

*憂 *忧

*優 *优

*郵 *邮

*猶 *犹

*遊 *游

*鈾 *铀

*蕕 *莸

*魷 *鱿

*輶 *

*鮋 *鲉

*銪 *铕

*祐 *佑

*誘 *诱

*紆 *纡

*娛 *娱

*魚 *鱼

*崳 *嵛

*漁 *渔

*諛 *谀

*餘 *余

*覦 *觎

*踰 *逾

*歟 *欤

*璵 *玙

*輿 *舆

*俁 *俣

*傴 *伛

*與 *与

*語 *语

*鋙 *铻

*嶼 *屿

*齬 *龉

*飫 *饫

*馭 *驭

*鈺 *钰

*預 *预

*嫗 *妪

*獄 *狱

*瘉 *愈

